date,humidity,temperature,pressure,pm2.5_alt,scattering_coefficient,visual_range,0.3_um_count,5.0_um_count,pm1.0_atm,pm2.5_atm,pm2.5_cf_1,pm10.0_atm,sensor_id,last_modified,sensor_date_created,sensor_last_seen,private,name,location_type,model,hardware,uptime,pa_latency,memory,position_rating,sensor_latitude,sensor_longitude,altitude,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,unique_incident_count,average_size,list_of_sizes,average_distance,list_of_distances,list_of_rel_direction,target,average_size_stand,average_distance_stand,Fire_Indicator,log_0.3_um_count
2019-01-12,64.207,53.407,923.339,1.1,3.5,274.4,234.1285,1.278,0.545,1.406,1.4065,2.353,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,13.0,10.0,17.2,,,,10.7,,1014.5,,0.0,0.0,,0.0,,,0,1,1,0.0,5.4601321732095
2019-07-01,21.515,76.044,928.257,1.1,4.0,262.7,269.2305,0.4315,1.026,1.498,1.498,1.641,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,18.5,13.3,24.4,0.0,,,,,1017.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.599275298504335
2019-09-15,14.786,80.828,923.828,0.2,0.8,354.0,56.471,0.0685,0.0295,0.063,0.063,0.0975,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,19.6,15.0,25.0,0.0,,,12.6,,1012.1,,0.0,0.0,,0.0,,,0,1,1,0.0,4.051280472751074
2019-10-24,20.026,75.742,927.068,1.5,6.3,222.5,418.41,0.3475,1.3505,1.91,1.91,2.1445,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,22.1,13.3,32.2,,,,3.8,,1015.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.0388489617696415
2019-12-15,67.075,46.393,929.014,0.4,1.4,333.5,94.19,0.3695,0.0225,0.1365,0.1365,0.3605,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,9.9,6.7,13.3,,,,9.6,,1022.6,,0.0,0.0,,0.0,,,0,1,1,0.0,4.555874894263214
2019-07-04,27.35,75.93,924.461,1.4,5.0,244.3,331.24249999999995,0.53,1.4049999999999998,2.1105,2.1105,2.3655,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,18.3,13.3,25.0,0.0,,,12.3,,1013.6,,0.0,0.0,,0.0,,,0,1,1,0.0,5.805865123975141
2019-11-30,64.439,45.681,923.819,2.7,8.5,192.7,569.0409999999999,2.031,2.6775,5.0905000000000005,5.104,6.986,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,8.8,5.6,11.1,,,139.0,30.9,,1014.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.345708288066331
2019-07-17,35.431,72.033,923.912,1.4,4.4,255.2,293.3235,0.508,1.2115,1.9455,1.9455,2.1985,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.9,14.4,29.4,0.0,,,15.1,,1012.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.684679502544241
2019-02-11,59.191,44.419,930.329,0.4,1.7,322.6,116.0775,0.4525,0.1935,0.289,0.289,0.449,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,7.2,2.8,12.2,0.0,,,7.9,,1022.8,,0.0,0.0,,0.0,,,0,1,1,0.0,4.7628361086746285
2019-02-20,63.233,44.98,926.008,0.5,1.7,323.0,115.137,0.58,0.256,0.4589999999999999,0.481,0.743,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,9.9,7.8,12.8,,,309.0,20.6,,1013.2,,0.0,0.0,,0.0,,,0,1,1,0.0,4.754770528716532
2019-08-25,24.878,86.465,927.069,1.2,4.2,260.0,277.785,0.2915,0.934,1.4765,1.477,1.6745,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,22.2,16.7,28.3,0.0,,,11.0,,1014.6,,0.0,0.0,,0.0,,,0,1,1,0.0,5.630440875430381
2019-11-14,46.989,61.372,926.878,4.3,12.6,155.2,840.7819999999999,1.2845,4.38,7.4295,7.4295,8.4535,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.9,11.7,17.8,0.0,,,12.4,,1018.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.735521073356608
2019-02-16,71.204,42.813,928.888,0.4,1.4,332.8,95.577,0.6145,0.1805,0.283,0.283,0.6035,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,8.3,6.1,11.1,,,,12.8,,1021.2,,0.0,0.0,,0.0,,,0,1,1,0.0,4.570340617631206
2019-07-28,14.635,93.115,926.745,1.2,4.5,254.2,296.718,0.501,1.327,1.9165,1.97,2.0745,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,24.5,18.9,31.1,0.0,,,11.3,,1012.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.696146729747797
2019-11-24,32.547,61.94,931.379,2.6,10.1,176.4,672.5255,0.5285,2.9265,3.999,3.999,4.409,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,12.6,6.7,20.6,0.0,,,6.6,,1020.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.512525857049042
2019-08-05,24.632,84.052,926.458,1.0,3.4,276.5,228.122,0.3775,0.977,1.4985,1.4985,1.6855,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,21.4,16.7,30.0,0.0,,,9.2,,1014.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.434254612784462
2019-11-03,8.872,72.351,927.725,0.8,6.0,227.5,396.965,9.092,1.3615,2.0315,2.0315,2.1905,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,15.0,7.2,25.6,0.0,,,4.7,,1015.6,,0.0,0.0,,0.0,,,0,1,1,0.0,5.986364061719023
2019-11-02,10.528,69.127,929.949,1.7,6.3,222.4,418.508,0.475,1.4460000000000002,2.1805,2.1805,2.5125,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.2,5.6,24.4,0.0,,,4.4,,1019.0,,0.0,0.0,,0.0,,,0,1,1,0.0,6.039082596047236
2019-08-11,40.921,72.806,927.896,1.0,3.6,272.2,240.334,0.4555,0.8835,1.3764999999999998,1.3764999999999998,1.588,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,21.8,16.1,29.4,0.0,,,14.6,,1016.4,,0.0,0.0,,0.0,,,0,1,1,0.0,5.48618186614473
2019-08-20,45.571,73.444,926.622,1.2,4.2,260.2,277.1365,0.5015000000000001,1.244,1.8615,1.8615,2.083,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,19.3,16.1,24.4,0.0,,,15.5,,1016.1,,0.0,0.0,,0.0,,,0,1,1,0.0,5.628112000380294
2019-07-11,27.396,81.986,929.056,0.3,1.3,335.9,89.54299999999999,0.3255,0.723,0.925,0.926,1.012,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.3,16.1,26.1,0.0,,,12.1,,1017.3,,0.0,0.0,,0.0,,,0,1,1,0.0,4.505824875985052
2019-11-13,23.511,72.719,926.749,3.8,13.5,148.7,901.776,0.6835,4.346,5.9475,5.9475,6.4085,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.2,10.6,20.0,,,,4.5,,,,0.0,0.0,,0.0,,,0,1,1,0.0,6.805474460629011
2019-08-17,31.904,78.475,922.168,1.1,3.8,268.9,250.1945,0.5035000000000001,1.0055,1.5665,1.5665,1.812,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.6,15.6,28.3,0.0,,,,,1009.5,,0.0,0.0,,0.0,,,0,1,1,0.0,5.526227539449888
2019-02-12,54.997,46.202,927.453,1.4,5.3,238.3,353.7025,0.582,1.4315,2.215,2.257,2.605,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,8.3,2.8,12.8,,,,11.8,,1015.5,,0.0,0.0,,0.0,,,0,1,1,0.0,5.871279409964492
2019-09-22,27.567,76.333,925.192,0.7,3.1,283.8,207.839,0.1205,0.5855,0.78,0.78,0.8584999999999999,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.5,15.0,27.2,0.0,,,8.6,,1012.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.341563620176166
2019-01-26,25.389,63.495,933.789,1.2,4.8,246.8,322.3715,0.468,0.989,1.4755,1.477,1.6885,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,11.5,5.6,18.3,0.0,,,3.3,,1024.7,,0.0,0.0,,0.0,,,0,1,1,0.0,5.778801817100113
2019-10-14,21.686,66.746,923.544,3.5,12.1,158.7,809.3105,0.864,3.8255,5.4615,5.4615,6.0985,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.8,8.3,23.3,0.0,,,7.1,,1014.3,,0.0,0.0,,0.0,,,0,1,1,0.0,6.6974175075463664
2019-11-04,16.899,73.014,926.126,2.5,9.7,180.4,645.441,0.4585,2.734,3.4025,3.4025,3.982,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,15.0,8.9,23.3,0.0,,,4.7,,1015.2,,0.0,0.0,,0.0,,,0,1,1,0.0,6.471481933413223
2019-12-02,69.056,54.707,925.573,1.0,3.1,283.4,208.861,1.2595,0.4755,1.2455,1.246,2.1955,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,13.4,11.7,15.0,,,,23.0,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.346445406799895
2019-09-25,25.351,84.092,923.264,0.6,2.7,294.1,181.256,0.1195,0.344,0.5155,0.5155,0.594,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,26.7,18.9,36.7,0.0,,,7.0,,1007.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.205412292157556
2019-02-02,67.439,51.963,911.661,1.2,3.8,267.3,254.8855,1.448,0.8665,1.928,1.928,3.051,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,11.9,10.0,15.0,,,151.0,29.0,,998.7,,0.0,0.0,,0.0,,,0,1,1,0.0,5.544730078801458
2019-02-14,71.955,53.118,912.544,0.4,1.2,340.2,81.3825,0.569,0.3359999999999999,0.473,0.473,0.681,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,13.0,10.0,16.7,,,185.0,17.2,,,,0.0,0.0,,0.0,,,0,1,1,0.0,4.411373035719112
2019-02-28,61.958,52.727,928.58,0.5,1.7,323.9,113.3465,0.438,0.3165,0.4975,0.498,0.667,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,11.1,8.9,14.4,1.9,,,9.3,,1020.3,,0.0,0.0,,0.0,,,0,1,1,0.0,4.73923331221724
2019-01-19,55.536,60.373,937.209,1.0,3.2,281.5,214.035,0.7090000000000001,0.718,1.265,1.2985000000000002,1.681,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.8,10.6,20.0,0.0,,,5.3,,1026.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.370800805576369
2019-10-15,20.872,69.549,927.622,4.1,14.3,143.9,950.2265,0.8465,4.6585,6.473,6.473,7.1165,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.8,10.6,21.7,0.0,,,6.7,,1017.7,,0.0,0.0,,0.0,,,0,1,1,0.0,6.857752204534339
2019-08-26,19.013,88.643,925.706,0.4,1.5,330.7,99.7145,0.084,0.1655,0.2745,0.2755,0.321,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,22.9,16.1,32.2,0.0,,,10.4,,1012.0,,0.0,0.0,,0.0,,,0,1,1,0.0,4.612289781414266
2019-10-17,50.668,60.36,924.016,0.7,2.4,303.7,157.981,0.3125,0.329,0.5275000000000001,0.5275000000000001,0.7215,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,16.5,13.9,20.6,,,,17.2,,1014.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.068784698224568
2019-09-02,26.325,85.275,926.061,0.2,0.9,352.1,59.730500000000006,0.057,0.037,0.0785,0.0785,0.108,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,21.3,17.2,26.7,0.0,,,12.0,,1014.2,,0.0,0.0,,0.0,,,0,1,1,0.0,4.1064460430387735
2019-06-26,37.537,68.519,925.088,0.2,0.9,351.9,60.0785,0.3005,0.026,0.061,0.061,0.323,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,18.2,14.4,22.8,0.0,,,15.0,,1015.4,,1.0,3.0,[3],86.10828413512657,[86.10828413512657],['north-east'],1,6,6,0.5,4.112159922092102
2019-02-08,56.875,47.714,928.486,1.5,5.0,243.8,333.1415,0.8805000000000001,1.109,2.096,2.096,2.7880000000000003,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,8.6,5.6,11.7,,,,13.2,,1017.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.811564555955846
2019-12-01,69.658,50.954,922.2,1.2,3.6,272.3,240.077,1.632,0.5445,1.675,1.675,3.0375,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,12.3,11.1,13.3,,,138.0,41.2,,1011.8,,0.0,0.0,,0.0,,,0,1,1,0.0,5.485116384535425
2019-09-05,18.848,83.805,925.39,0.3,1.3,336.3,88.79950000000001,0.0985,0.134,0.2345,0.2345,0.2905,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,18.9,16.1,23.9,0.0,,,14.2,,1015.3,,0.0,0.0,,0.0,,,0,1,1,0.0,4.497579407363922
2019-08-01,32.37,78.113,926.868,1.0,3.7,269.3,248.868,0.4385,1.0555,1.5114999999999998,1.5114999999999998,1.675,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,18.8,13.3,23.9,0.0,,,15.0,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.520932778421161
2019-08-30,39.505,77.081,927.791,1.3,4.2,258.8,281.5745,0.4995,1.0625,1.774,1.774,2.115,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.8,16.1,26.7,,,,9.4,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.6439422326334885
2019-12-19,65.464,54.039,929.955,0.5,1.8,319.7,122.111,0.2425,0.287,0.5465,0.5465,0.6950000000000001,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,12.4,9.4,16.7,0.0,,,6.2,,1022.7,,0.0,0.0,,0.0,,,0,1,1,0.0,4.813086387443526
2019-09-14,17.815,86.081,926.729,2.0,7.5,205.6,498.5065,0.37,2.209,3.029,3.029,3.2805,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,22.8,17.2,30.0,0.0,,,11.1,,1012.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.213620611016953
2019-12-07,68.44,57.892,925.187,0.8,2.4,301.5,163.1615,0.652,0.4135,0.942,0.9645,1.3904999999999998,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,15.6,13.9,18.3,,,165.0,19.3,,1014.3,,0.0,0.0,,0.0,,,0,1,1,0.0,5.100850699367559
2019-08-04,28.214,85.24,926.29,0.2,1.2,342.6,76.907,0.2314999999999999,0.1165,0.244,0.244,0.315,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,21.2,17.2,28.3,0.0,,,11.9,,1014.4,,0.0,0.0,,0.0,,,0,1,1,0.0,4.355515807632968
2019-07-25,5.948,91.283,926.077,0.9,3.0,286.6,200.389,1.1675,0.745,1.186,1.186,1.347,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,23.2,17.8,29.4,0.0,,,11.4,,1013.0,,0.0,0.0,,0.0,,,0,1,1,0.0,5.305238361116596
2019-11-05,21.453,72.144,927.297,3.4,12.9,153.4,856.669,0.5835,4.0205,5.305,5.305,5.698,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,14.7,8.3,22.2,,,,4.8,,1016.7,,0.0,0.0,,0.0,,,0,1,1,0.0,6.754218244169592
2019-02-26,64.838,52.259,924.66,1.5,5.1,241.7,340.921,0.9145,1.4785,2.398,2.4815,3.055,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,13.1,11.7,15.6,,,152.0,24.5,,,,0.0,0.0,,0.0,,,0,1,1,0.0,5.8345797162273
2019-09-20,39.811,68.875,925.334,0.4,1.7,324.0,113.1375,0.1045,0.0885,0.1905,0.1905,0.2655,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,20.6,13.3,28.3,0.0,,,9.7,,1013.4,,0.0,0.0,,0.0,,,0,1,1,0.0,4.737403861942458
2019-01-10,59.511,55.793,930.608,0.9,3.0,287.2,198.8025,0.748,0.348,0.8574999999999999,0.8574999999999999,1.3315,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,11.0,6.7,16.1,0.0,,,5.1,,1020.2,,0.0,0.0,,0.0,,,0,1,1,0.0,5.297329378648685
2019-10-25,16.294,79.541,930.491,2.5,9.2,185.2,614.4804999999999,0.3805,2.4690000000000003,3.737,3.7705,3.7595,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,21.2,13.9,31.1,,,,7.1,,1017.6,,0.0,0.0,,0.0,,,0,1,1,0.0,6.422403263562929
2019-10-04,31.65,59.542,928.296,0.2,0.9,350.4,62.867,0.1485,0.009,0.0475,0.0475,0.1335,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,15.4,8.9,23.9,0.0,,,9.7,,1019.5,,0.0,0.0,,0.0,,,0,1,1,0.0,4.156802796061711
2019-07-29,16.272,86.471,925.465,2.6,8.8,190.2,583.7295,0.6739999999999999,2.793,3.966,4.104,4.393000000000001,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,19.8,14.5,26.7,0.0,,,15.4,,1013.9,,0.0,0.0,,0.0,,,0,1,1,0.0,6.371149347132779
2019-12-20,56.196,56.365,932.698,2.4,8.6,192.4,570.771,0.624,2.475,3.726,3.9655,4.32,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,11.7,7.8,17.8,0.0,,,2.6,,1022.4,,0.0,0.0,,0.0,,,0,1,1,0.0,6.3487385615681315
2019-08-13,16.888,85.054,926.873,2.0,6.5,219.7,430.6675,0.556,2.1375,3.1115,3.1255,3.4065,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,23.7,16.7,32.2,0.0,,,9.3,,1014.0,,0.0,0.0,,0.0,,,0,1,1,0.0,6.067655615965595
2019-11-08,22.133,70.942,931.222,5.2,16.7,129.9,1112.514,1.4035,5.5725,8.306,8.306,9.315,12869,2018-07-16 17:51:00,2018-07-11 18:43:22,2020-08-20 06:25:16,0,Empire Grade,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,1183,229.0,19584,5,37.10047,-122.14131,2608,13.8,11.1,20.0,0.0,,,4.6,,1021.7,,0.0,0.0,,0.0,,,0,1,1,0.0,7.015276059586502
